S2625,Harry2625,Comp.sci,22,
S2626,Adam2626,Economics,26,
S2627,Bob2627,Biology,24,
S2628,Bob2628,Biology,21,
S2629,Tom2629,Economics,26,
S2630,Max2630,English.literature,25,
S2631,Max2631,Comp.sci,28,
S2632,Tom2632,Physics,24,
S2633,Tom2633,Comp.sci,24,
S2634,Adam2634,Physics,20,
S2635,Adam2635,English.literature,25,
S2636,Adam2636,English.literature,23,
S2637,Adam2637,Physics,26,
S2638,Adam2638,English.literature,22,
S2639,Min2639,Comp.sci,23,
S2640,Tom2640,Comp.sci,24,
S2641,Min2641,English.literature,23,
S2642,Min2642,Physics,25,
S2643,Min2643,Physics,26,
S2644,Harry2644,Comp.sci,22,
S2645,Harry2645,Physics,26,
S2646,Harry2646,Physics,23,
S2647,Min2647,Economics,28,
S2648,Max2648,Economics,21,
S2649,Bob2649,Economics,21,
S2650,Min2650,Biology,24,
S2651,Max2651,Economics,27,
S2652,Adam2652,Physics,26,
S2653,Tom2653,Comp.sci,21,
S2654,Adam2654,Biology,27,
S2655,Min2655,Physics,28,
S2656,Max2656,Comp.sci,28,
S2657,Harry2657,Biology,20,
S2658,Bob2658,Biology,27,
S2659,Min2659,Biology,29,
S2660,Tom2660,English.literature,24,
S2661,Adam2661,English.literature,26,
S2662,Max2662,Physics,29,
S2663,Harry2663,Economics,24,
S2664,Harry2664,Comp.sci,26,
S2665,Bob2665,Biology,23,
S2666,Adam2666,Biology,29,
S2667,Tom2667,Economics,27,
S2668,Max2668,Physics,27,
S2669,Adam2669,Biology,24,
S2670,Min2670,Biology,24,
S2671,Bob2671,Biology,28,
S2672,Harry2672,Physics,22,
S2673,Tom2673,Physics,27,
S2674,Min2674,Comp.sci,26,
S2675,Harry2675,Comp.sci,24,
S2676,Max2676,English.literature,25,
S2677,Max2677,English.literature,25,
S2678,Harry2678,English.literature,26,
S2679,Harry2679,Economics,21,
S2680,Bob2680,Comp.sci,20,
S2681,Min2681,Biology,21,
S2682,Tom2682,Economics,28,
S2683,Bob2683,Biology,28,
S2684,Tom2684,Economics,29,
S2685,Harry2685,Economics,21,
S2686,Max2686,Economics,27,
S2687,Max2687,Biology,29,
S2688,Tom2688,Biology,22,
S2689,Bob2689,Physics,28,
S2690,Adam2690,Comp.sci,26,
S2691,Min2691,Physics,22,
S2692,Adam2692,Comp.sci,29,
S2693,Min2693,Biology,23,
S2694,Max2694,Biology,23,
S2695,Bob2695,Comp.sci,27,
S2696,Tom2696,Physics,28,
S2697,Max2697,Biology,25,
S2698,Max2698,English.literature,25,
S2699,Bob2699,Economics,25,
S2700,Harry2700,Comp.sci,22,
S2701,Min2701,Physics,24,
S2702,Adam2702,Economics,24,
S2703,Min2703,Comp.sci,23,
S2704,Harry2704,Economics,23,
S2705,Harry2705,Physics,27,
S2706,Bob2706,Economics,21,
S2707,Adam2707,Physics,28,
S2708,Bob2708,Physics,23,
S2709,Bob2709,English.literature,23,
S2710,Bob2710,English.literature,27,
S2711,Tom2711,Economics,24,
S2712,Min2712,Comp.sci,23,
S2713,Adam2713,Biology,25,
S2714,Tom2714,English.literature,20,
S2715,Harry2715,English.literature,29,
S2716,Min2716,Physics,23,
S2717,Bob2717,Biology,21,
S2718,Max2718,Economics,20,
S2719,Bob2719,Comp.sci,29,
S2720,Bob2720,Biology,20,
S2721,Tom2721,Economics,20,
S2722,Harry2722,English.literature,27,
S2723,Bob2723,Economics,22,
S2724,Harry2724,English.literature,24,
S2725,Max2725,Economics,27,
S2726,Bob2726,Comp.sci,26,
S2727,Min2727,Biology,21,
S2728,Tom2728,Physics,23,
S2729,Max2729,Economics,24,
S2730,Adam2730,Economics,25,
S2731,Adam2731,English.literature,28,
S2732,Tom2732,Biology,26,
S2733,Max2733,Comp.sci,27,
S2734,Harry2734,Physics,24,
S2735,Harry2735,Economics,21,
S2736,Bob2736,Economics,20,
S2737,Harry2737,English.literature,28,
S2738,Harry2738,Economics,27,
S2739,Adam2739,Comp.sci,27,
S2740,Tom2740,Economics,23,
S2741,Tom2741,Physics,26,
S2742,Tom2742,Economics,24,
S2743,Min2743,Economics,29,
S2744,Harry2744,Physics,29,
S2745,Tom2745,English.literature,21,
S2746,Harry2746,Biology,21,
S2747,Tom2747,English.literature,20,
S2748,Tom2748,English.literature,27,
S2749,Adam2749,English.literature,21,
S2750,Tom2750,English.literature,24,
S2751,Min2751,Comp.sci,27,
S2752,Harry2752,Comp.sci,28,
S2753,Harry2753,Biology,25,
S2754,Max2754,Physics,27,
S2755,Harry2755,Comp.sci,21,
S2756,Min2756,Biology,28,
S2757,Min2757,Biology,24,
S2758,Min2758,Economics,24,
S2759,Adam2759,Economics,29,
S2760,Tom2760,Comp.sci,29,
S2761,Harry2761,Economics,24,
S2762,Bob2762,English.literature,23,
S2763,Harry2763,Comp.sci,29,
S2764,Tom2764,Comp.sci,28,
S2765,Max2765,Physics,20,
S2766,Harry2766,Comp.sci,21,
S2767,Bob2767,Economics,21,
S2768,Adam2768,English.literature,27,
S2769,Adam2769,Comp.sci,24,
S2770,Bob2770,Physics,28,
S2771,Tom2771,English.literature,29,
S2772,Max2772,Physics,25,
S2773,Bob2773,Biology,27,
S2774,Adam2774,Physics,22,
S2775,Min2775,Biology,25,
S2776,Harry2776,Physics,20,
S2777,Adam2777,Biology,21,
S2778,Tom2778,Biology,29,
S2779,Min2779,Economics,28,
S2780,Min2780,Biology,25,
S2781,Bob2781,Economics,20,
S2782,Max2782,English.literature,20,
S2783,Tom2783,English.literature,22,
S2784,Min2784,Biology,24,
S2785,Bob2785,Comp.sci,25,
S2786,Harry2786,Economics,22,
S2787,Max2787,Economics,27,
S2788,Bob2788,Comp.sci,24,
S2789,Harry2789,Economics,27,
S2790,Min2790,English.literature,29,
S2791,Max2791,Biology,24,
S2792,Harry2792,Comp.sci,29,
S2793,Harry2793,Physics,23,
S2794,Adam2794,Physics,23,
S2795,Tom2795,English.literature,24,
S2796,Adam2796,Physics,28,
S2797,Max2797,Economics,23,
S2798,Tom2798,Comp.sci,25,
S2799,Adam2799,English.literature,29,
S2800,Harry2800,Comp.sci,23,
S2801,Min2801,Biology,27,
S2802,Max2802,English.literature,26,
S2803,Adam2803,Comp.sci,28,
S2804,Adam2804,Comp.sci,28,
S2805,Bob2805,Comp.sci,23,
S2806,Max2806,English.literature,26,
S2807,Adam2807,Economics,22,
S2808,Harry2808,Economics,25,
S2809,Adam2809,Physics,23,
S2810,Min2810,Physics,23,
S2811,Max2811,English.literature,20,
S2812,Min2812,Economics,29,
S2813,Bob2813,Comp.sci,20,
S2814,Min2814,Comp.sci,21,
S2815,Max2815,Physics,24,
S2816,Adam2816,Physics,21,
S2817,Min2817,Physics,24,
S2818,Adam2818,Comp.sci,28,
S2819,Bob2819,English.literature,24,
S2820,Min2820,Comp.sci,28,
S2821,Harry2821,English.literature,21,
S2822,Max2822,Comp.sci,23,
S2823,Max2823,Comp.sci,26,
S2824,Bob2824,Biology,22,
S2825,Adam2825,Economics,29,
S2826,Harry2826,Biology,20,
S2827,Bob2827,English.literature,24,
S2828,Max2828,Biology,27,
S2829,Harry2829,Physics,23,
S2830,Max2830,Economics,22,
S2831,Min2831,Economics,20,
S2832,Min2832,Physics,21,
S2833,Min2833,Biology,27,
S2834,Min2834,Biology,22,
S2835,Min2835,Comp.sci,21,
S2836,Min2836,Biology,21,
S2837,Min2837,Physics,20,
S2838,Tom2838,Physics,24,
S2839,Adam2839,Physics,21,
S2840,Max2840,Physics,20,
S2841,Bob2841,Physics,26,
S2842,Bob2842,Economics,22,
S2843,Max2843,Economics,20,
S2844,Bob2844,Economics,26,
S2845,Harry2845,English.literature,28,
S2846,Bob2846,English.literature,28,
S2847,Bob2847,English.literature,29,
S2848,Tom2848,Biology,29,
S2849,Max2849,Comp.sci,29,
S2850,Bob2850,English.literature,20,
S2851,Max2851,Economics,25,
S2852,Max2852,Comp.sci,21,
S2853,Max2853,Comp.sci,23,
S2854,Bob2854,Physics,29,
S2855,Adam2855,Biology,26,
S2856,Bob2856,Economics,25,
S2857,Tom2857,Economics,25,
S2858,Harry2858,Physics,27,
S2859,Max2859,Biology,23,
S2860,Max2860,Biology,29,
S2861,Min2861,English.literature,28,
S2862,Bob2862,English.literature,23,
S2863,Min2863,Comp.sci,27,
S2864,Max2864,Biology,20,
S2865,Min2865,Physics,23,
S2866,Bob2866,Economics,29,
S2867,Harry2867,Economics,23,
S2868,Tom2868,Comp.sci,22,
S2869,Adam2869,English.literature,23,
S2870,Max2870,English.literature,28,
S2871,Max2871,Biology,29,
S2872,Adam2872,Comp.sci,24,
S2873,Max2873,Comp.sci,29,
S2874,Min2874,Economics,20,
S2875,Harry2875,Comp.sci,25,
S2876,Adam2876,Biology,24,
S2877,Bob2877,Physics,27,
S2878,Max2878,Physics,28,
S2879,Tom2879,Physics,28,
S2880,Max2880,Physics,26,
S2881,Bob2881,Physics,24,
S2882,Max2882,Comp.sci,27,
S2883,Tom2883,Biology,20,
S2884,Adam2884,Economics,29,
S2885,Adam2885,English.literature,21,
S2886,Max2886,Physics,20,
S2887,Bob2887,Economics,20,
S2888,Adam2888,English.literature,25,
S2889,Max2889,Physics,29,
S2890,Bob2890,English.literature,21,
S2891,Adam2891,English.literature,29,
S2892,Max2892,Comp.sci,26,
S2893,Bob2893,Physics,25,
S2894,Min2894,English.literature,21,
S2895,Max2895,Biology,20,
S2896,Max2896,English.literature,25,
S2897,Harry2897,Biology,25,
S2898,Harry2898,Physics,23,
S2899,Max2899,English.literature,20,
S2900,Harry2900,Comp.sci,22,
S2901,Adam2901,Biology,27,
S2902,Harry2902,English.literature,23,
S2903,Tom2903,Physics,28,
S2904,Harry2904,Comp.sci,25,
S2905,Adam2905,Comp.sci,25,
S2906,Harry2906,Physics,24,
S2907,Bob2907,Comp.sci,21,
S2908,Adam2908,Biology,24,
S2909,Min2909,Biology,29,
S2910,Harry2910,Biology,26,
S2911,Harry2911,Biology,25,
S2912,Adam2912,Comp.sci,29,
S2913,Harry2913,Biology,21,
S2914,Harry2914,English.literature,24,
S2915,Harry2915,English.literature,28,
S2916,Adam2916,Physics,21,
S2917,Bob2917,Physics,24,
S2918,Tom2918,Economics,28,
S2919,Harry2919,English.literature,26,
S2920,Bob2920,Economics,29,
S2921,Tom2921,Economics,20,
S2922,Tom2922,Biology,22,
S2923,Adam2923,English.literature,26,
S2924,Max2924,Biology,28,
S2925,Max2925,Physics,27,
S2926,Tom2926,English.literature,22,
S2927,Adam2927,English.literature,20,
S2928,Max2928,English.literature,27,
S2929,Harry2929,Economics,23,
S2930,Min2930,English.literature,23,
S2931,Min2931,Comp.sci,23,
S2932,Adam2932,English.literature,25,
S2933,Adam2933,Economics,24,
S2934,Adam2934,Physics,29,
S2935,Tom2935,Biology,27,
S2936,Max2936,Economics,22,
S2937,Tom2937,Economics,20,
S2938,Max2938,English.literature,22,
S2939,Tom2939,Economics,21,
S2940,Max2940,English.literature,26,
S2941,Tom2941,Physics,28,
S2942,Tom2942,English.literature,28,
S2943,Adam2943,Comp.sci,22,
S2944,Min2944,Biology,22,
S2945,Max2945,Economics,21,
S2946,Adam2946,Biology,23,
S2947,Harry2947,English.literature,25,
S2948,Bob2948,Biology,21,
S2949,Max2949,Physics,23,
S2950,Harry2950,Biology,27,
S2951,Min2951,Physics,23,
S2952,Bob2952,Physics,28,
S2953,Max2953,English.literature,26,
S2954,Bob2954,Biology,26,
S2955,Min2955,English.literature,26,
S2956,Harry2956,Biology,28,
S2957,Max2957,English.literature,24,
S2958,Tom2958,Physics,28,
S2959,Harry2959,Physics,25,
S2960,Min2960,English.literature,23,
S2961,Harry2961,English.literature,22,
S2962,Tom2962,Biology,26,
S2963,Tom2963,English.literature,27,
S2964,Tom2964,Economics,23,
S2965,Min2965,Comp.sci,25,
S2966,Adam2966,Physics,29,
S2967,Tom2967,Comp.sci,24,
S2968,Bob2968,Economics,21,
S2969,Bob2969,Biology,29,
S2970,Bob2970,Physics,24,
S2971,Adam2971,Biology,27,
S2972,Harry2972,Comp.sci,22,
S2973,Max2973,Economics,26,
S2974,Harry2974,Physics,20,
S2975,Adam2975,Economics,29,
S2976,Adam2976,English.literature,28,
S2977,Adam2977,Physics,20,
S2978,Bob2978,Biology,24,
S2979,Max2979,Economics,23,
S2980,Bob2980,Comp.sci,24,
S2981,Harry2981,Biology,20,
S2982,Adam2982,Physics,20,
S2983,Harry2983,English.literature,20,
S2984,Max2984,Economics,29,
S2985,Harry2985,Physics,29,
S2986,Bob2986,Economics,28,
S2987,Bob2987,English.literature,27,
S2988,Tom2988,Economics,27,
S2989,Bob2989,Physics,24,
S2990,Tom2990,Comp.sci,22,
S2991,Harry2991,Comp.sci,23,
S2992,Bob2992,Physics,22,
S2993,Tom2993,Biology,20,
S2994,Harry2994,Physics,26,
S2995,Max2995,Economics,20,
S2996,Max2996,Physics,23,
S2997,Bob2997,Economics,25,
S2998,Max2998,Biology,21,
S2999,Tom2999,Biology,21,
S3000,Tom3000,Physics,23,
S3001,Harry3001,Biology,23,
S3002,Min3002,Comp.sci,21,
S3003,Harry3003,Physics,26,
S3004,Adam3004,English.literature,22,
S3005,Harry3005,English.literature,25,
S3006,Max3006,English.literature,25,
S3007,Min3007,Physics,21,
S3008,Adam3008,Biology,20,
S3009,Min3009,Biology,26,
S3010,Max3010,Economics,23,
S3011,Bob3011,Comp.sci,23,
S3012,Min3012,Biology,24,
S3013,Bob3013,English.literature,26,
S3014,Tom3014,Biology,24,
S3015,Max3015,Biology,23,
S3016,Max3016,Economics,27,
S3017,Adam3017,Biology,26,
S3018,Bob3018,English.literature,23,
S3019,Adam3019,English.literature,20,
S3020,Harry3020,English.literature,29,
S3021,Max3021,Biology,27,
S3022,Max3022,English.literature,24,
S3023,Min3023,Comp.sci,21,
S3024,Adam3024,Physics,25,
S3025,Max3025,Physics,27,
S3026,Adam3026,English.literature,25,
S3027,Max3027,Physics,27,
S3028,Tom3028,Physics,23,
S3029,Tom3029,Comp.sci,26,
S3030,Tom3030,English.literature,21,
S3031,Tom3031,Physics,29,
S3032,Bob3032,Economics,20,
S3033,Max3033,Economics,26,
S3034,Harry3034,Comp.sci,24,
S3035,Adam3035,Economics,23,
S3036,Bob3036,Economics,22,
S3037,Bob3037,Comp.sci,23,
S3038,Adam3038,Physics,26,
S3039,Bob3039,Biology,28,
S3040,Tom3040,Biology,29,
S3041,Min3041,Biology,24,
S3042,Min3042,Biology,24,
S3043,Adam3043,Biology,27,
S3044,Harry3044,Physics,27,
S3045,Harry3045,Biology,24,
S3046,Min3046,Economics,25,
S3047,Harry3047,Biology,21,
S3048,Bob3048,English.literature,21,
S3049,Max3049,Physics,25,
S3050,Tom3050,Comp.sci,27,
S3051,Harry3051,Comp.sci,29,
S3052,Adam3052,Comp.sci,22,
S3053,Adam3053,Comp.sci,25,
S3054,Bob3054,Physics,27,
S3055,Harry3055,Economics,20,
S3056,Harry3056,Economics,28,
S3057,Bob3057,Physics,26,
S3058,Harry3058,Biology,28,
S3059,Harry3059,English.literature,26,
S3060,Tom3060,Economics,20,
S3061,Harry3061,English.literature,29,
S3062,Adam3062,Economics,26,
S3063,Min3063,English.literature,29,
S3064,Tom3064,Physics,27,
S3065,Min3065,Physics,26,
S3066,Adam3066,Comp.sci,25,
S3067,Tom3067,Comp.sci,26,
S3068,Max3068,Comp.sci,22,
S3069,Min3069,Biology,24,
S3070,Max3070,Economics,23,
S3071,Tom3071,Economics,27,
S3072,Max3072,Physics,27,
S3073,Adam3073,Comp.sci,20,
S3074,Harry3074,Physics,27,
S3075,Max3075,English.literature,27,
S3076,Min3076,Economics,23,
S3077,Harry3077,Physics,21,
S3078,Adam3078,Comp.sci,25,
S3079,Tom3079,English.literature,29,
S3080,Min3080,Comp.sci,28,
S3081,Harry3081,English.literature,26,
S3082,Bob3082,Physics,28,
S3083,Bob3083,Biology,24,
S3084,Harry3084,English.literature,27,
S3085,Tom3085,English.literature,26,
S3086,Max3086,Economics,27,
S3087,Adam3087,Physics,26,
S3088,Bob3088,English.literature,20,
S3089,Bob3089,English.literature,21,
S3090,Adam3090,Comp.sci,26,
S3091,Min3091,Biology,28,
S3092,Harry3092,English.literature,26,
S3093,Bob3093,English.literature,23,
S3094,Harry3094,Biology,21,
S3095,Adam3095,Physics,29,
S3096,Adam3096,Economics,25,
S3097,Min3097,Biology,25,
S3098,Bob3098,Comp.sci,23,
S3099,Adam3099,English.literature,25,
S3100,Tom3100,Physics,20,
S3101,Bob3101,Biology,22,
S3102,Tom3102,English.literature,28,
S3103,Min3103,Biology,25,
S3104,Harry3104,Biology,26,
S3105,Min3105,Comp.sci,20,
S3106,Adam3106,Economics,29,
S3107,Min3107,Physics,21,
S3108,Min3108,Biology,20,
S3109,Adam3109,Physics,21,
S3110,Min3110,Physics,28,
S3111,Adam3111,Economics,20,
S3112,Max3112,Comp.sci,24,
S3113,Tom3113,Biology,25,
S3114,Max3114,English.literature,21,
S3115,Bob3115,English.literature,26,
S3116,Tom3116,Physics,21,
S3117,Min3117,English.literature,22,
S3118,Tom3118,Comp.sci,28,
S3119,Bob3119,Comp.sci,23,
S3120,Tom3120,Comp.sci,29,
S3121,Tom3121,Biology,24,
S3122,Min3122,Comp.sci,21,
S3123,Max3123,Physics,25,
S3124,Harry3124,Physics,27,
S3125,Tom3125,Economics,23,
S3126,Adam3126,Economics,24,
S3127,Bob3127,Biology,26,
S3128,Max3128,Biology,23,
S3129,Max3129,Comp.sci,25,
S3130,Harry3130,Physics,29,
S3131,Adam3131,Physics,29,
S3132,Max3132,Economics,25,
S3133,Tom3133,Economics,23,
S3134,Max3134,Physics,24,
S3135,Max3135,Economics,27,
S3136,Max3136,Comp.sci,29,
S3137,Min3137,Biology,24,
S3138,Adam3138,Comp.sci,28,
S3139,Adam3139,Economics,29,
S3140,Tom3140,Comp.sci,28,
S3141,Max3141,Physics,26,
S3142,Bob3142,Comp.sci,21,
S3143,Adam3143,Comp.sci,25,
S3144,Adam3144,Biology,24,
S3145,Min3145,Physics,21,
S3146,Bob3146,Economics,25,
S3147,Min3147,Comp.sci,28,
S3148,Tom3148,Economics,28,
S3149,Tom3149,Economics,21,
S3150,Harry3150,Physics,25,
S3151,Min3151,Economics,25,
S3152,Tom3152,Physics,26,
S3153,Harry3153,English.literature,20,
S3154,Harry3154,English.literature,23,
S3155,Adam3155,English.literature,23,
S3156,Tom3156,Comp.sci,25,
S3157,Adam3157,Comp.sci,25,
S3158,Adam3158,Comp.sci,25,
S3159,Tom3159,English.literature,29,
S3160,Tom3160,Biology,24,
S3161,Tom3161,Physics,29,
S3162,Harry3162,Economics,29,
S3163,Tom3163,Biology,21,
S3164,Harry3164,Economics,21,
S3165,Adam3165,Physics,27,
S3166,Max3166,Economics,25,
S3167,Harry3167,Biology,21,
S3168,Min3168,Physics,27,
S3169,Tom3169,Comp.sci,20,
S3170,Bob3170,Comp.sci,27,
S3171,Min3171,English.literature,25,
S3172,Harry3172,English.literature,29,
S3173,Bob3173,Comp.sci,23,
S3174,Bob3174,Physics,25,
S3175,Tom3175,English.literature,23,
S3176,Max3176,Biology,20,
S3177,Adam3177,Biology,22,
S3178,Adam3178,Biology,25,
S3179,Min3179,Economics,22,
S3180,Min3180,Biology,25,
S3181,Min3181,Comp.sci,27,
S3182,Harry3182,English.literature,26,
S3183,Max3183,Biology,27,
S3184,Bob3184,Economics,23,
S3185,Adam3185,English.literature,25,
S3186,Max3186,Biology,29,
S3187,Min3187,English.literature,21,
S3188,Adam3188,Physics,26,
S3189,Adam3189,Comp.sci,27,
S3190,Bob3190,Biology,27,
S3191,Max3191,Biology,27,
S3192,Adam3192,Physics,23,
S3193,Tom3193,Comp.sci,20,
S3194,Tom3194,Economics,22,
S3195,Harry3195,English.literature,21,
S3196,Adam3196,Comp.sci,23,
S3197,Harry3197,Comp.sci,24,
S3198,Min3198,Comp.sci,29,
S3199,Max3199,Comp.sci,20,
S3200,Min3200,English.literature,21,
S3201,Tom3201,English.literature,24,
S3202,Max3202,Comp.sci,25,
S3203,Bob3203,Biology,25,
S3204,Harry3204,Biology,25,
S3205,Adam3205,English.literature,22,
S3206,Adam3206,English.literature,28,
S3207,Min3207,Physics,20,
S3208,Adam3208,English.literature,21,
S3209,Min3209,Physics,22,
S3210,Min3210,Biology,27,
S3211,Min3211,English.literature,29,
S3212,Harry3212,English.literature,29,
S3213,Tom3213,Economics,29,
S3214,Min3214,Biology,24,
S3215,Bob3215,Economics,20,
S3216,Min3216,Economics,25,
S3217,Adam3217,Biology,29,
S3218,Harry3218,English.literature,22,
S3219,Harry3219,English.literature,27,
S3220,Max3220,Biology,26,
S3221,Max3221,Physics,27,
S3222,Harry3222,Economics,26,
S3223,Harry3223,Biology,27,
S3224,Adam3224,Physics,25,
S3225,Tom3225,Economics,24,
S3226,Max3226,Physics,20,
S3227,Bob3227,English.literature,28,
S3228,Min3228,Comp.sci,23,
S3229,Adam3229,Comp.sci,20,
S3230,Adam3230,Economics,27,
S3231,Max3231,Economics,22,
S3232,Adam3232,English.literature,22,
S3233,Max3233,Comp.sci,26,
S3234,Adam3234,Comp.sci,26,
S3235,Tom3235,Physics,26,
S3236,Adam3236,Economics,26,
S3237,Min3237,English.literature,21,
S3238,Bob3238,English.literature,20,
S3239,Tom3239,Economics,23,
S3240,Max3240,Comp.sci,29,
S3241,Min3241,English.literature,24,
S3242,Tom3242,Biology,21,
S3243,Harry3243,Economics,29,
S3244,Tom3244,Economics,20,
S3245,Adam3245,Physics,27,
S3246,Adam3246,Biology,28,
S3247,Tom3247,English.literature,22,
S3248,Harry3248,Comp.sci,26,
S3249,Bob3249,English.literature,23,
S3250,Max3250,Physics,26,
S3251,Max3251,Comp.sci,23,
S3252,Harry3252,Comp.sci,28,
S3253,Max3253,Comp.sci,28,
S3254,Tom3254,Physics,29,
S3255,Bob3255,Comp.sci,26,
S3256,Adam3256,Physics,23,
S3257,Max3257,Economics,28,
S3258,Max3258,Comp.sci,21,
S3259,Min3259,English.literature,28,
S3260,Bob3260,Comp.sci,21,
S3261,Harry3261,Economics,28,
S3262,Max3262,Physics,24,
S3263,Bob3263,Comp.sci,27,
S3264,Tom3264,Biology,24,
S3265,Adam3265,Biology,29,
S3266,Bob3266,Economics,29,
S3267,Min3267,English.literature,26,
S3268,Adam3268,Biology,26,
S3269,Bob3269,Biology,26,
S3270,Bob3270,Comp.sci,22,
S3271,Max3271,English.literature,23,
S3272,Min3272,English.literature,23,
S3273,Min3273,Biology,26,
S3274,Tom3274,Economics,24,
S3275,Bob3275,Biology,24,
S3276,Max3276,Physics,23,
S3277,Adam3277,Comp.sci,25,
S3278,Adam3278,Physics,20,
S3279,Bob3279,Comp.sci,23,
S3280,Min3280,English.literature,27,
S3281,Tom3281,Biology,23,
S3282,Harry3282,Economics,28,
S3283,Harry3283,Biology,27,
S3284,Bob3284,English.literature,20,
S3285,Bob3285,Comp.sci,24,
S3286,Tom3286,Comp.sci,24,
S3287,Bob3287,Biology,28,
S3288,Adam3288,Physics,26,
S3289,Min3289,Comp.sci,29,
S3290,Tom3290,Physics,25,
S3291,Tom3291,Economics,20,
S3292,Bob3292,Physics,26,
S3293,Tom3293,English.literature,28,
S3294,Max3294,Biology,22,
S3295,Harry3295,Comp.sci,28,
S3296,Min3296,Biology,29,
S3297,Tom3297,Comp.sci,26,
S3298,Bob3298,Comp.sci,28,
S3299,Adam3299,English.literature,29,
S3300,Harry3300,English.literature,23,
S3301,Min3301,Biology,29,
S3302,Max3302,English.literature,26,
S3303,Max3303,Comp.sci,23,
S3304,Min3304,Biology,26,
S3305,Min3305,Economics,21,
S3306,Bob3306,Economics,29,
S3307,Tom3307,English.literature,27,
S3308,Tom3308,Physics,28,
S3309,Bob3309,Biology,20,
S3310,Min3310,Economics,28,
S3311,Bob3311,Economics,26,
S3312,Tom3312,Biology,28,
S3313,Max3313,Physics,21,
S3314,Min3314,Economics,27,
S3315,Bob3315,Comp.sci,23,
S3316,Min3316,Comp.sci,23,
S3317,Min3317,Biology,23,
S3318,Adam3318,Biology,25,
S3319,Bob3319,Biology,28,
S3320,Adam3320,Biology,28,
S3321,Tom3321,Economics,20,
S3322,Adam3322,Biology,26,
S3323,Harry3323,Physics,26,
S3324,Harry3324,Comp.sci,24,
S3325,Tom3325,Physics,26,
S3326,Min3326,Economics,29,
S3327,Max3327,English.literature,22,
S3328,Bob3328,Comp.sci,20,
S3329,Min3329,Physics,20,
S3330,Max3330,Comp.sci,25,
S3331,Harry3331,Physics,20,
S3332,Adam3332,English.literature,28,
S3333,Adam3333,Comp.sci,22,
S3334,Min3334,Comp.sci,20,
S3335,Bob3335,Economics,28,
S3336,Bob3336,Biology,25,
S3337,Min3337,Biology,25,
S3338,Bob3338,English.literature,28,
S3339,Min3339,Comp.sci,22,
S3340,Tom3340,Economics,26,
S3341,Max3341,Physics,25,
S3342,Min3342,Physics,20,
S3343,Tom3343,Comp.sci,21,
S3344,Bob3344,English.literature,20,
S3345,Tom3345,Physics,26,
S3346,Harry3346,English.literature,29,
S3347,Harry3347,Economics,21,
S3348,Bob3348,Comp.sci,25,
S3349,Tom3349,Biology,28,
S3350,Bob3350,Economics,29,
S3351,Tom3351,Comp.sci,27,
S3352,Min3352,Economics,23,
S3353,Adam3353,Physics,29,
S3354,Tom3354,Comp.sci,24,
S3355,Min3355,Economics,21,
S3356,Bob3356,Comp.sci,24,
S3357,Bob3357,Biology,29,
S3358,Bob3358,Economics,26,
S3359,Max3359,Biology,25,
S3360,Max3360,English.literature,20,
S3361,Harry3361,English.literature,26,
S3362,Min3362,Comp.sci,22,
S3363,Bob3363,Economics,28,
S3364,Tom3364,English.literature,23,
S3365,Min3365,Comp.sci,25,
S3366,Max3366,English.literature,26,
S3367,Bob3367,Comp.sci,28,
S3368,Tom3368,Biology,23,
S3369,Max3369,Comp.sci,22,
S3370,Max3370,English.literature,20,
S3371,Bob3371,English.literature,26,
S3372,Bob3372,Economics,25,
S3373,Adam3373,Biology,26,
S3374,Bob3374,Biology,21,
S3375,Adam3375,English.literature,22,
S3376,Tom3376,Economics,20,
S3377,Adam3377,Physics,24,
S3378,Max3378,Comp.sci,21,
S3379,Tom3379,Economics,24,
S3380,Bob3380,Physics,28,
S3381,Harry3381,Economics,26,
S3382,Tom3382,Physics,20,
S3383,Harry3383,Physics,26,
S3384,Max3384,English.literature,28,
S3385,Harry3385,Physics,24,
S3386,Harry3386,English.literature,20,
S3387,Max3387,English.literature,28,
S3388,Harry3388,Physics,27,
S3389,Max3389,Comp.sci,20,
S3390,Adam3390,Biology,23,
S3391,Min3391,Biology,24,
S3392,Min3392,English.literature,24,
S3393,Harry3393,Biology,29,
S3394,Bob3394,Economics,29,
S3395,Max3395,Physics,29,
S3396,Max3396,Biology,21,
S3397,Harry3397,Physics,20,
S3398,Bob3398,English.literature,22,
S3399,Bob3399,English.literature,24,
S3400,Tom3400,Comp.sci,23,
S3401,Bob3401,Comp.sci,26,
S3402,Max3402,Biology,20,
S3403,Min3403,Biology,26,
S3404,Min3404,Biology,26,
S3405,Adam3405,Economics,20,
S3406,Tom3406,Economics,26,
S3407,Adam3407,English.literature,22,
S3408,Min3408,Biology,27,
S3409,Bob3409,Economics,21,
S3410,Bob3410,Comp.sci,29,
S3411,Max3411,Economics,20,
S3412,Tom3412,Comp.sci,25,
S3413,Harry3413,Economics,28,
S3414,Max3414,Biology,29,
S3415,Max3415,Biology,20,
S3416,Max3416,English.literature,23,
S3417,Max3417,Biology,21,
S3418,Max3418,Physics,21,
S3419,Adam3419,Comp.sci,21,
S3420,Tom3420,English.literature,25,
S3421,Harry3421,Comp.sci,25,
S3422,Max3422,Comp.sci,21,
S3423,Adam3423,Biology,22,
S3424,Max3424,Physics,28,
S3425,Tom3425,Physics,28,
